admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName_en,admin3RefName_ar,admin3AltName1_en,admin3AltName1_ar,admin3AltName2_en,admin3AltName2_ar,date_,validOn,validTo
Yemen,اليمن,YE,Ibb,اب,YE11,Far' Al Odayn,فرع العدين,YE1110,Al Akhmas,الاخماس,YE111028,Al Akhmas,الاخماس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Bani Awad,بني عوض,YE111121,Bani Awad,بني عوض,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Al Jabalin,الجبلين,YE111134,Al Jabalin,الجبلين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Al Ghudaybah,الغضيبه,YE111122,Al Ghudaybah,الغضيبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Bani Hat,بني هات,YE111123,Bani Hat,بني هات,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Sanid Ash Sharqi,صنيد الشرقي,YE111124,Sanid Ash Sharqi,صنيد الشرقي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Ardan,عردن,YE111125,Ardan,عردن,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Ar Rida'i,الرضائى,YE111126,Ar Ridai,الرضائى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Sharaf Hatim,شرف حاتم,YE111135,Sharaf Hatim,شرف حاتم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Mawiyah,ماويه,YE1501,Ma'bar,معبر,YE150142,Mabar,معبر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Al Wadi,الوادي,YE111127,Al Wadi - Al Odayn,الوادي - العدين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Bilad Al Mulayki,بلاد المليكي,YE111128,Bilad Al Mulayki,بلاد المليكي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Jabal Bahri,جبل بحري,YE111129,Jabal Bahri,جبل بحري,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Bani Zuhir,بني زهير,YE111130,Bani Zuhir,بني زهير,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Ghabir,غابر,YE111131,Ghabir,غابر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Bani Amran,بني عمران,YE111132,Bani Amran,بني عمران,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Qadas,قداس,YE111136,Qadas - Al Odayn,قداس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Qasl,قصل,YE111137,Qasl,قصل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Bani Abdallah,بني عبد الله,YE111138,Bani Abdallah,بني عبد الله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Al Amaranah,العمارنه,YE111139,Al Amaranah,العمارنه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Khubaz,خباز,YE111140,Khubaz,خباز,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sa'dah,صعده,YE22,Majz,مجز,YE2210,Al Ma'arif,المعاريف,YE221029,Al Maarif,المعاريف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,Qusa' Hilyan,قصع حليان,YE111141,Qusa Hilyan,قصع حليان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Odayn,العدين,YE1111,As Sarah,الساره,YE111142,As Sarah,الساره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Ash Shahli,الشهلي,YE111221,Ash Shahli,الشهلي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Jabal Ra'win,جبل رعوين,YE111222,Jabal Rawin,جبل رعوين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Al Asabih,الاصابح,YE111223,Al Asabih - Jiblah,الاصابح - جبله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Ath Thawabi,الثوابي,YE111224,Ath Thawabi,الثوابي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Ash Shira'i,الشراعي,YE111225,Ash Shirai,الشراعي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Anamr A'la,انامر اعلى,YE111226,Anamr Ala,انامر اعلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Al Mi'shar,المعشار,YE111227,Al Mishar - Jiblah,المعشار - جبله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Wiraf,وراف,YE111228,Wiraf,وراف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Ar Rabadi,الربادي,YE111229,Ar Rabadi,الربادي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Al Maktab,المكتب,YE111230,Al Maktab,المكتب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Jiblah,جبله,YE1112,Jiblah,جبله,YE111231,Jiblah,جبله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Ad Du'is,الدعيس,YE111328,Ad Duis,الدعيس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Al Manar,المنار,YE111321,Al Manar,المنار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Al Harth,الحرث,YE111322,Al Harth,الحرث,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Dalal,دلال,YE111323,Dalal,دلال,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Al Hayth,الحيث,YE111329,Al Hayth,الحيث,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Haysan,حيسان,YE111324,Haysan,حيسان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Bani Awad,بني عواض,YE111325,Bani Awad - Badan,بني عواض - بعدان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Bani Mansur,بني منصور,YE111326,Bani Mansur - Badan,بني منصور - بعدان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Al Adharib,العذارب,YE111327,Al Adharib,العذارب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Jaranah,جرانه,YE111330,Jaranah,جرانه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Al Mushki,المشكي,YE111331,Al Mushki,المشكي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Dabi,ضابي,YE111332,Dabi,ضابي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Sir,سير,YE111333,Sir,سير,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ba'dan,بعدان,YE1113,Dhi Quhm,ذي قحم,YE111334,Dhi Quhm,ذي قحم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Bilad Al Juma'i,بلادالجماعي,YE111421,Bilad Al Jumai,بلادالجماعي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Nakhlan,نخلان,YE111521,Nakhlan,نخلان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Matayah,مطايه,YE111422,Matayah,مطايه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Orwan,عروان,YE111423,Orwan,عروان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Bilad Ash Shu'aybi Al Olya,بلادالشعيبي العليا,YE111424,Bilad Ash Shuaybi Al Olya,بلادالشعيبي العليا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Bilad Ash Shu'aybi As Sufla,بلادالشعيبي السفلى,YE111425,Bilad Ash Shuaybi As Sufla,بلادالشعيبي السفلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Aynan,عينان,YE111426,Aynan,عينان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Al Musa'dah,المساعده,YE111427,Al Musadah,المساعده,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Zabid,زبيد,YE111428,Zabid - As Sabrah,زبيد - السبره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Bani Atif,بني عاطف,YE111429,Bani Atif,بني عاطف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Dhi Shraq,ذي شراق,YE111522,Dhi Shraq,ذي شراق,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Ash Shamayatayn,الشمايتين,YE1514,Ash Shamayah Al Gharbyah,الشمايا الغربيه,YE151439,Ash Shamayah Al Gharbyah,الشمايا الغربيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Al Azhur,الازهور,YE111430,Al Azhur - As Sabrah,الازهور - السبره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Al Akhlud,الاخلود,YE111431,Al Akhlud - As Sabrah,الاخلود - السبره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,Al Abrwah,الابروه,YE111432,Al Abrwah,الابروه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Sabrah,السبره,YE1114,At Turbah,التربه,YE111433,At Turbah - As Sabrah,التربه - السبره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Mawiyah,ماويه,YE1501,Khalawah Sudaq,خلاوة سودق,YE150136,Khalawah Sudaq,خلاوة سودق,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,An Naqilin,النقيلين,YE111523,An Naqilin,النقيلين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Ad Damigh,الدامغ,YE111524,Ad Damigh,الدامغ,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Amid Al Kharij,عميد الخارج,YE111525,Amid Al Kharij,عميد الخارج,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Al Azariq,الازارق,YE111526,Al Azariq - As Saiyani,الازارق - السياني,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Az Zamlyah,الزامليه,YE111733,Az Zamlyah,الزامليه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Amid Ad Dakhil,عميد الداخل,YE111527,Amid Ad Dakhil,عميد الداخل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Wadi Sir,وادي سير,YE111528,Wadi Sir - As Saiyani,وادي سير,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Hadfan,هدفان,YE111529,Hadfan,هدفان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Al Hadis,الهادس,YE111530,Al Hadis,الهادس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Al Majza',المجزع,YE111531,Al Majza - As Saiyani,المجزع - السياني,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Al Aridah,العارضه,YE111532,Al Aridah - As Saiyani,العارضه - السياني,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Al Mazhar,المزهر,YE111734,Al Mazhar,المزهر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,As Saiyani,السياني,YE1115,Al Arabiayn,العربيين,YE111533,Al Arabiayn,العربيين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Al Adani,العداني,YE111621,Al Adani - Dhi As Sufal,العداني,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Habir,حبير,YE111622,Habir,حبير,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Dhi Al Hud wa Ma'ayn,ذي الحود ومعاين,YE111623,Dhi Al Hud wa Maayn,ذي الحود ومعاين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Adh Dhihar,الظهار,YE1119,Adh Dhihar,الظهار,YE111921,Adh Dhihar,الظهار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Raydah wa Riad,ريدة ورياد,YE111624,Raydah wa Riad,ريدة ورياد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Bani Abdallah,بني عبدالله,YE111625,Bani Abdallah - Dhi As Sufal,بني عبدالله - ذي السفال,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Al Hablah,الحبله,YE111626,Al Hablah,الحبله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,As Sifah,الصفه,YE111627,As Sifah,الصفه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Ru'ash,رعاش,YE111628,Ruash,رعاش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Al Ansi'in,العنسيين,YE111629,Al Ansiin,العنسيين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Ad Dakhal,الدخال,YE111630,Ad Dakhal,الدخال,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Shawa'it,شوائط,YE111631,Shawait,شوائط,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Al Wahs,الوحص,YE111632,Al Wahs,الوحص,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Shaqh wa Tanif,شقح وطانف,YE111633,Shaqh wa Tanif,شقح وطانف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,As Sayf,السيف,YE111634,As Sayf - Dhi As Sufal,السيف - ذي السفال,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Al Ashraf,الاشراف,YE111635,Al Ashraf - Dhi As Sufal,الاشراف - ذي السفال,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Khnwah,خنوه,YE111636,Khnwah,خنوه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Bayda,البيضاء,YE14,At Taffah,الطفه,YE1407,Aal Hayash,ال هياش,YE140724,Aal Hayash,ال هياش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Dhi As Sufal,ذي السفال,YE1116,Wadi Diba'a,وادي ضباء,YE111637,Wadi Dibaa,وادي ضباء,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Mudhaykhirah,مذيخره,YE111721,Mudhaykhirah,مذيخره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Bani Mulayk,بني مليك,YE111722,Bani Mulayk - Mudhaykhirah,بني مليك - مذيخره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Al Jawalih,الجوالح,YE111723,Al Jawalih,الجوالح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Hazah,حزه,YE111724,Hazah,حزه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Hilyan,حليان,YE111725,Hilyan,حليان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Khawlan,خولان,YE111726,Khawlan - Mudhaykhirah,خولان - مذيخره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Himyar,حمير,YE111727,Himyar - Mudhaykhirah,حمير - مذيخره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Al Magharibah,المغاربه,YE111728,Al Magharibah,المغاربه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Thawab A'la,ثواب اعلى,YE112021,Thawab Ala,ثواب اعلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Bayda,البيضاء,YE14,Al Bayda,البيضاء,YE1410,Aal Al Labani,ال اللبني,YE141023,Aal Al Labani,ال اللبني,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Al Ash'ub,الاشعوب,YE111729,Al Ashub - Mudhaykhirah,الاشعوب - مذيخره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Bani Al Ward,بني الورد,YE111730,Bani Al Ward,بني الورد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Bani Ali,بني علي,YE111731,Bani Ali - Mudhaykhirah,بني علي - مذيخره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Mudhaykhirah,مذيخره,YE1117,Al Afyush,الافيوش,YE111732,Al Afyush,الافيوش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Mashannah,المشنه,YE1118,Al Hawj Al Adani,الحوج العدنى,YE111821,Al Hawj Al Adani,الحوج العدنى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Mashannah,المشنه,YE1118,Anamir Asfal,انامر اسفل,YE111822,Anamir Asfal,انامر اسفل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Adh Dhihar,الظهار,YE1119,Anamir,انامر,YE111924,Anamir,انامر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Al Mashannah,المشنه,YE1118,Al Mashannah,المشنه,YE111823,Al Mashannah,المشنه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Adh Dhihar,الظهار,YE1119,Thawab Al Asfal,ثواب الاسفل,YE111922,Thawab Al Asfal,ثواب الاسفل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Adh Dhihar,الظهار,YE1119,Al Hawj Al Qibli,الحوج القبلي,YE111923,Al Hawj Al Qibli - Adh Dhihar,الحوج القبلي - الظهار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Maytam,ميتم,YE112022,Maytam,ميتم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Rayman,ريمان,YE112023,Rayman,ريمان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Al Maqatin,المقاطن,YE112024,Al Maqatin,المقاطن,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Al Hawj Al Qibli,الحوج القبلي,YE112028,Al Hawj Al Qibli - Ibb,الحوج القبلي - اب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ta'iz,تعز,YE15,Mawiyah,ماويه,YE1501,Al Mahatah,المحطه,YE150137,Al Mahatah,المحطه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Al Mawyah,المويه,YE112025,Al Mawyah,المويه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Al Bahrin,البحريين,YE112026,Al Bahrin,البحريين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Jabal M'wad,جبل معود,YE112027,Jabal Mwad,جبل معود,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Bayda,البيضاء,YE14,Nu'man,نعمان,YE1401,Hajra'a,حجراء,YE140127,Hajraa,حجراء,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Sha'b Yafi',شعب يافع,YE112029,Shab Yafi,شعب يافع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Hard,حرد,YE112030,Hard,حرد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Bani Muharam,بني محرم,YE112031,Bani Muharam,بني محرم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Ar Rus,الروس,YE112032,Ar Rus,الروس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Bilad Shar,بلادشار,YE112033,Bilad Shar,بلادشار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ibb,اب,YE11,Ibb,اب,YE1120,Bani Madsam,بني مدسم,YE112034,Bani Madsam,بني مدسم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Abyan,ابين,YE12,Al Mahfad,المحفد,YE1201,Al Mahfad,المحفد,YE120121,Al Mahfad,المحفد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a City,امانة العاصمه,YE13,Old City,صنعاء القديمه,YE1301,Old City,صنعاء القديمه,YE130121,Old City,صنعاء القديمه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Abyan,ابين,YE12,Mudiyah,موديه,YE1202,Mudiyah,موديه,YE120221,Mudiyah,موديه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Bayda,البيضاء,YE14,Nu'man,نعمان,YE1401,Al Badi',البديع,YE140125,Al Badi,البديع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Abyan,ابين,YE12,Jayshan,جيشان,YE1203,Jayshan,جيشان,YE120321,Jayshan,جيشان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Abyan,ابين,YE12,Sibah,سباح,YE1205,Sibah,سباح,YE120521,Sibah,سباح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Abyan,ابين,YE12,Lawdar,لودر,YE1204,Zarah,زاره,YE120421,Zarah,زاره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Abyan,ابين,YE12,Rassd,رصد,YE1206,Al Qarrah,القاره,YE120621,Al Qarrah - Rassd,القاره - رصد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Abyan,ابين,YE12,Zinjibar,زنجبار,YE1210,Zinjibar,زنجبار,YE121021,Zinjibar,زنجبار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Abyan,ابين,YE12,Khanfar,خنفر,YE1211,Ja'ar,جعار,YE121121,Jaar,جعار,,,,,2019-02-01,2019-10-02,
